# Yale Bright Star Catalogue 5 - converted by bsc5_converter.py
# RA_deg, Dec_deg, Vmag, BV
301.339583,56.341389,6.210,0.430
301.959583,9.399722,6.430,0.460
302.130417,-10.062778,6.180,0.060
301.185833,63.890556,6.260,0.100
302.027083,16.664167,6.420,1.910
301.557500,53.165833,5.850,0.390
306.226667,-83.310556,6.170,0.200
301.922500,34.423056,6.110,0.160
302.159583,10.725833,6.310,-0.120
301.386667,61.995556,5.390,1.180
301.797917,50.229167,6.540,0.130
302.799583,-36.101111,5.320,0.870
301.222083,68.027222,6.280,1.650
302.485833,20.915278,6.480,0.380
303.099583,-42.780556,6.220,1.230
303.612083,-63.415833,6.090,0.310
302.356667,36.839722,4.930,-0.130
302.792083,-8.842222,6.490,-0.150
302.826250,-0.821389,3.230,-0.070
302.639583,26.904167,5.520,0.080
302.991250,-12.392500,6.340,1.210
302.764583,21.134722,6.220,0.900
303.579167,-52.445556,5.650,1.500
303.107917,-12.617500,5.850,0.480
302.837917,21.875556,6.260,-0.020
303.146667,0.867500,6.270,0.020
302.950000,26.808889,5.490,1.410
303.002917,26.478889,5.920,-0.110
303.307917,-1.009444,5.470,1.430
303.015833,47.736944,6.920,-0.120
303.822500,-27.032778,5.730,0.880
303.419167,24.238889,6.560,0.290
303.569167,15.197500,4.950,0.080
303.960833,-30.005278,6.300,1.510
303.132500,51.463611,6.010,1.140
302.895417,62.078611,5.750,0.470
304.098750,-36.454444,6.390,1.540
304.110417,-35.197778,6.530,0.370
303.325000,46.815833,4.830,0.090
303.560417,28.694722,5.180,0.180
304.762500,-63.231111,6.270,1.040
303.428333,43.379167,6.140,1.500
303.520833,36.605278,6.450,0.000
303.407917,46.741389,3.790,1.280
303.633333,36.806389,4.970,0.140
303.590000,42.103611,6.710,-0.040
304.095000,-12.336944,6.320,0.010
303.816250,25.591944,4.780,-0.180
303.349583,56.567778,4.300,0.110
303.875833,23.508611,5.150,1.040
303.365417,60.640556,5.790,1.470
303.848750,33.729444,5.660,0.910
303.942083,27.814167,4.520,1.260
304.733333,-47.710833,6.310,1.670
304.082083,21.598611,6.130,1.040
304.412083,-12.508333,4.240,1.070
304.505833,-21.810000,5.870,1.000
304.824583,-47.580278,6.130,0.460
302.222083,77.711389,4.390,-0.050
303.867917,47.714444,3.980,1.520
304.014167,38.897778,6.270,0.010
304.196250,24.671111,5.320,0.950
304.513750,-12.544722,3.570,0.940
303.930833,50.232778,6.310,0.000
304.002500,45.579444,5.910,0.380
304.117500,37.056389,6.480,-0.090
305.134583,-55.050833,6.270,1.590
304.230417,40.365000,5.240,1.650
304.381250,29.148056,6.220,1.010
304.848333,-19.118611,5.280,1.400
304.371250,42.721944,6.290,1.640
304.446667,38.033056,4.810,0.420
305.117083,-29.197222,6.300,0.170
305.216250,-35.673611,6.460,1.310
305.420833,-49.999444,6.270,0.550
304.529167,40.732222,5.840,0.100
304.930417,-1.078611,6.060,1.090
304.619167,37.000000,5.580,0.060
304.662917,34.982778,5.170,0.650
304.871667,13.216944,6.210,1.630
305.108750,-6.361667,6.630,1.550
305.165833,-12.759167,4.760,-0.050
305.000833,13.548056,5.950,0.310
305.194167,-14.785000,6.100,-0.020
305.252917,-14.781389,3.080,0.790
304.706667,46.322778,6.450,-0.130
305.085417,14.569167,6.130,0.910
305.614583,-42.049722,5.590,0.000
305.089167,17.793056,5.800,1.490
304.603333,55.397222,5.760,0.110
304.951250,37.132500,6.570,0.000
304.380417,66.853889,5.930,0.580
305.063333,39.403333,6.230,0.060
308.322917,-80.965000,5.770,1.140
304.983750,46.837500,6.500,-0.060
305.971667,-42.422778,5.640,0.200
305.753333,-9.654722,6.300,0.910
305.514167,24.446111,5.540,-0.060
306.412083,-56.735000,1.940,-0.200
305.126667,53.596111,6.180,1.560
304.902917,62.257500,5.720,-0.050
305.717917,14.551389,6.170,0.510
305.794583,5.343056,5.310,0.970
305.512500,41.131389,6.390,1.070
305.557083,40.256667,2.200,0.680
305.655833,31.265000,6.090,1.350
305.522500,45.795000,5.580,1.080
306.449583,-40.796389,6.090,1.360
305.688750,41.026111,5.930,1.600
306.361667,-28.663333,5.850,1.100
305.731250,42.983333,6.200,0.950
306.156250,1.068611,6.150,-0.040
305.025000,68.880278,5.550,1.590
305.297500,63.980278,5.690,1.560
305.965417,32.190000,4.430,1.330
305.935000,37.476389,5.900,-0.200
306.720833,-37.403056,6.250,0.970
306.427083,-2.800278,6.110,1.190
306.433333,10.056389,6.330,1.560
306.418750,21.409722,5.660,0.930
309.577500,-81.288889,5.910,1.710
306.505000,19.865000,6.410,1.020
306.830000,-18.211667,5.250,-0.070
306.135000,53.551944,6.510,0.010
306.596667,17.315556,6.220,1.010
307.194583,-35.595833,6.100,-0.110
306.271250,59.600000,6.440,0.090
307.181667,-15.741667,6.410,0.990
307.031250,8.437500,6.250,1.080
307.103750,-3.357778,6.130,-0.060
307.215000,-17.813611,4.780,0.380
306.782083,34.328889,6.390,0.480
307.070000,2.936944,6.210,0.900
307.380417,-22.391667,6.160,1.550
306.892917,38.440278,5.620,0.060
306.597917,56.638889,6.360,0.000
306.759583,49.383333,5.690,0.260
307.468750,-18.586667,6.740,0.220
307.474583,-18.583333,5.940,0.080
307.412500,-2.885556,4.910,1.150
307.736667,-29.112500,6.390,0.210
307.337917,20.087778,6.550,0.230
307.348750,30.368611,4.010,0.400
307.335000,36.454722,5.880,0.520
307.575000,10.895833,6.080,-0.030
307.767917,-15.056389,6.120,0.790
308.965417,-69.611111,6.110,1.290
307.742083,20.605833,6.180,0.150
307.804167,11.260556,7.110,0.030
307.499583,45.928611,6.410,1.130
308.218333,-24.943889,6.360,-0.010
307.362917,56.068056,5.910,-0.040
307.514583,48.951667,4.950,-0.090
308.098750,-9.853333,5.650,0.690
308.479583,-44.516111,5.110,1.010
307.746667,36.935833,6.190,1.010
308.895000,-60.581667,4.760,0.280
307.992500,25.804444,6.340,0.260
307.395417,62.994167,4.220,0.200
307.828333,49.220278,5.440,1.550
308.303333,11.303333,4.030,-0.130
308.731250,-38.089722,6.440,0.260
307.837917,52.309722,6.180,1.010
308.548750,-13.721111,6.130,0.540
308.697500,-30.473611,6.400,-0.080
308.473333,10.059722,6.560,0.080
308.487500,13.027222,5.380,0.070
309.397083,-61.530000,4.880,0.430
307.943750,56.780000,6.140,1.430
308.217917,43.191667,6.600,-0.110
308.541667,20.985278,6.480,-0.140
310.512083,-76.180556,6.000,0.440
310.432083,-75.350556,6.550,0.620
308.884167,-16.525833,6.190,0.200
308.475833,35.250833,4.610,1.600
308.451667,41.772222,6.490,1.000
307.502917,72.531667,6.270,1.350
309.391667,-47.291389,3.110,1.000
308.478750,46.693889,5.780,-0.160
308.827083,14.674167,4.680,0.110
309.964167,-62.907778,6.220,1.100
309.181667,-2.550000,4.890,1.600
309.034583,25.882500,6.410,0.210
310.010833,-60.548889,5.120,0.530
308.710000,51.854167,6.110,0.410
309.467083,-25.108889,6.360,0.330
309.326250,0.096944,6.220,-0.080
307.876667,74.954722,5.200,0.070
309.269583,26.461944,5.590,-0.070
310.487917,-66.760833,5.150,-0.060
309.387500,14.595278,3.630,0.440
309.454583,11.377778,5.430,0.060
309.584583,-1.105278,4.320,0.950
309.382500,31.572500,6.320,-0.090
309.477500,18.269167,6.250,1.480
309.385833,31.521944,6.490,0.340
309.348333,38.328611,6.200,0.990
309.818333,-14.954722,5.220,-0.120
309.805000,-2.412778,6.220,-0.100
309.630417,21.201111,4.820,-0.020
309.682917,13.315000,5.720,1.530
310.082500,-33.431944,5.470,1.120
309.632917,24.116111,5.040,-0.140
309.646250,23.680556,5.910,0.980
309.782500,10.086111,5.050,0.720
309.853750,0.486389,5.160,1.060
310.048750,-23.773889,6.370,0.720
309.770833,15.838056,5.970,-0.140
310.012500,-18.138611,5.100,1.660
307.060833,81.422778,5.460,1.020
310.150000,-26.645000,6.510,0.570
309.794167,21.817222,6.080,-0.060
309.747917,30.334444,5.680,1.090
310.135417,-16.124167,5.800,1.000
309.909583,15.911944,3.770,-0.060
309.965833,11.249722,6.420,0.550
307.364583,81.091389,5.960,0.920
310.348750,-31.598333,5.760,1.530
310.350417,-26.000000,6.280,1.220
309.888750,40.579444,6.060,-0.160
309.846250,45.666944,6.580,-0.060
311.239583,-66.203056,3.420,0.160
310.188333,19.935278,6.450,0.630
310.720833,-39.558611,6.290,1.080
309.750833,56.005000,6.480,0.000
310.150833,29.805278,6.080,0.140
310.317500,14.583056,5.990,1.240
310.012917,43.458611,5.950,1.190
311.009583,-51.921111,4.510,0.270
310.260833,32.307222,5.510,0.880
310.251667,39.082222,6.510,-0.120
310.492500,17.521389,6.220,0.940
310.357917,45.280278,1.250,0.090
310.074583,60.505278,6.010,0.460
310.485417,41.716944,5.670,-0.120
310.592500,35.456111,6.660,-0.160
310.864583,15.074444,4.430,0.320
310.552500,50.340000,5.390,-0.100
307.262917,83.625556,6.190,0.130
311.305000,-27.247222,6.500,0.940
310.850833,35.587778,6.470,1.230
311.583750,-39.199167,5.500,-0.100
312.325417,-68.776389,5.410,1.120
311.577500,-36.120278,6.490,0.390
311.523750,-25.270833,4.140,0.430
311.541667,-21.514167,5.930,0.040
310.665417,60.601389,6.150,0.010
311.218750,25.270556,4.910,1.180
310.806250,57.114167,6.320,0.330
311.367500,18.090278,6.380,1.680
311.415417,30.719722,4.220,1.050
312.121667,-43.988611,5.110,0.350
311.091667,56.488056,5.780,1.670
310.795833,66.657500,5.580,0.220
311.765000,-2.486667,6.270,1.550
311.661250,16.124444,5.140,0.490
311.664583,16.124167,4.270,1.040
311.552917,33.970278,2.460,1.030
311.919167,-9.495833,3.770,0.000
311.934167,-5.027778,4.420,1.650
312.370833,-46.226944,4.890,1.520
311.951250,6.008333,5.580,-0.020
311.949167,3.306667,6.400,-0.020
311.337917,57.579722,4.510,0.540
311.795000,34.374167,4.920,1.320
311.322500,61.838889,3.430,0.920
311.660417,46.531667,6.300,0.030
312.909583,-62.429167,6.280,0.150
312.911667,-62.429167,6.590,0.170
312.323333,-25.781389,5.860,-0.070
311.588333,52.995278,6.330,1.120
311.852083,36.490833,4.530,-0.110
312.335417,-18.035833,6.210,1.420
312.492083,-33.779722,4.900,1.000
311.836667,45.579722,6.400,1.610
311.137917,69.751944,6.410,0.000
312.875417,-51.608333,5.050,1.130
311.955417,47.831944,5.570,1.460
312.696250,-32.054444,6.360,1.540
312.752917,-37.913333,5.520,1.380
311.970000,52.407222,6.270,0.890
312.407500,12.545278,5.980,0.430
312.451250,7.864167,6.330,0.020
312.496250,5.544722,6.210,0.980
312.674167,-12.545000,5.880,1.070
312.234583,46.114167,4.840,0.410
312.177917,51.910556,6.290,-0.070
312.995000,-33.177222,6.040,0.030
312.955417,-26.919167,4.110,1.640
312.654167,18.051389,6.520,0.040
312.857083,-5.626389,5.990,0.460
312.477917,46.661111,6.330,-0.070
312.520417,44.059444,5.040,0.200
313.036250,-5.506944,5.550,-0.080
313.702500,-58.454167,3.650,1.250
313.417500,-39.810000,5.350,1.320
312.867500,28.250556,5.770,0.720
313.255000,-23.783056,6.330,0.880
313.163333,-8.983333,4.730,0.320
313.354167,-30.718611,6.350,1.090
313.645833,-50.727778,6.240,-0.120
312.322500,64.042222,6.450,0.070
313.273333,-11.573611,6.380,0.670
313.032083,27.096944,4.590,0.830
313.001250,32.849167,6.440,-0.150
313.528333,-27.925556,6.410,1.600
313.493333,-6.889722,6.440,0.370
313.280833,29.649444,6.340,1.090
313.699583,-17.923056,5.780,1.120
313.311667,44.387222,4.780,-0.140
310.646667,82.531111,5.750,0.000
313.327500,45.181944,5.450,1.100
313.360000,42.410278,6.660,-0.040
313.474583,33.437778,5.470,1.520
313.783750,-1.373333,6.550,0.290
313.593333,28.521944,6.560,-0.130
313.640000,28.057500,5.010,1.480
313.592917,40.703056,6.700,-0.070
313.919583,4.532778,6.050,0.820
313.902917,13.721389,5.170,1.120
313.910833,12.568611,5.580,0.120
314.197083,-26.296389,5.700,0.500
314.076250,-3.561389,6.570,-0.100
314.225000,-9.697500,5.510,1.470
311.889167,80.552222,5.390,1.120
314.294167,0.463611,6.050,1.220
314.419167,-16.031667,5.870,0.180
315.367083,-68.209722,6.370,0.100
313.957500,47.417778,5.670,0.470
316.179167,-77.023889,5.150,0.490
314.053750,51.075000,6.630,-0.100
314.144583,44.925000,5.960,0.050
314.674583,-14.482778,6.010,0.230
314.106250,50.728611,5.810,0.300
314.107917,49.195833,5.900,1.040
315.089583,-51.265278,5.760,0.470
314.293333,41.167222,3.940,0.020
314.070833,56.887500,6.230,-0.180
314.607917,10.839167,5.480,0.930
314.998750,-36.129722,6.110,0.390
314.568333,22.325833,5.310,1.400
314.900417,-19.035278,6.250,-0.130
314.768333,4.293611,5.230,0.460
314.581250,44.471667,5.550,0.970
314.628333,41.940278,6.160,-0.080
314.961667,16.824167,6.660,0.380
315.016250,7.516389,5.990,0.260
315.322917,-32.257778,4.670,0.890
314.625417,50.462222,5.610,-0.150
315.140833,-4.730278,6.210,0.630
315.552500,-43.001944,6.640,0.680
313.684583,75.925556,6.050,0.930
315.115417,19.329444,5.650,1.610
315.438750,-26.881111,6.050,0.060
315.613333,-38.530556,5.940,1.110
314.956667,47.521111,4.740,-0.050
315.741667,-38.631667,5.300,0.410
314.855833,59.438611,5.510,1.400
315.792500,-27.731944,6.250,0.950
315.303750,36.026111,5.970,0.980
317.199583,-76.212500,6.580,1.230
315.295417,46.155833,5.370,-0.210
315.748333,-0.924722,6.500,-0.100
316.309167,-54.727222,5.160,1.210
315.762500,1.531944,6.250,0.480
315.757500,14.730000,6.310,1.670
316.019167,-5.823333,7.310,0.000
316.019583,-5.823056,5.890,0.680
316.101250,-19.855000,4.840,0.170
317.342917,-73.173056,5.680,0.590
315.600417,44.791111,6.190,1.690
315.770000,38.657500,6.070,1.010
315.702083,45.848889,6.480,-0.150
315.537917,56.669722,5.830,-0.070
316.144583,5.502778,5.610,1.650
316.173750,2.941944,6.420,1.050
316.189167,2.269722,6.330,0.970
316.606250,-41.386111,5.530,1.350
316.505000,-30.125000,5.680,1.030
315.967083,41.628056,6.330,0.380
315.858333,50.351944,6.370,0.980
317.137083,-63.928889,5.760,1.180
315.930417,46.861944,6.320,0.250
316.486667,-17.232778,4.070,-0.010
316.602917,-32.341667,5.180,1.100
316.361250,5.958333,5.940,0.540
315.948333,53.286111,5.900,0.990
316.232917,43.927778,3.720,1.650
316.782083,-25.005833,4.500,1.610
317.836250,-72.544167,6.200,1.080
316.597917,26.924444,6.120,1.050
316.935833,-17.455278,6.170,0.020
316.626250,31.184722,5.820,0.560
316.727500,38.745833,5.210,1.180
316.730417,38.743333,6.030,1.370
317.140000,-21.193611,5.300,0.010
316.890000,15.658611,6.340,1.010
316.650417,47.648333,4.550,1.570
317.117500,6.989444,6.150,1.660
317.387500,-20.556389,6.250,0.380
318.335417,-70.126389,5.020,1.580
317.398750,-11.371667,4.510,0.940
317.162083,30.205833,5.590,-0.100
317.492917,2.943333,6.450,0.370
317.695417,-9.353889,6.270,1.160
317.585417,10.131667,4.690,0.260
317.630000,10.048889,6.070,0.020
316.597083,71.431944,5.870,0.400
318.056667,-40.269444,5.830,0.450
317.633333,22.454722,6.680,0.030
317.922083,-14.472222,6.480,0.280
317.494167,45.502500,6.630,-0.160
318.262917,-39.425278,5.260,0.440
317.766250,36.299167,6.540,-0.140
317.565000,53.563333,5.730,-0.120
317.629167,47.691944,6.460,-0.010
318.328750,-36.423889,5.960,0.980
317.370417,63.295556,6.540,-0.130
318.322083,-27.619444,5.420,1.420
319.567083,-75.346667,6.630,0.030
316.372083,78.126389,5.910,-0.070
317.383333,68.490278,7.330,1.490
318.941250,-53.263056,5.750,0.190
318.234167,30.226944,3.200,0.990
318.370000,15.982500,6.270,0.240
318.811250,-40.506389,6.210,1.140
318.569583,-10.605278,6.770,-0.080
317.950833,59.986389,5.640,0.110
318.359583,36.633611,6.050,0.210
318.654167,0.092222,6.380,1.610
318.777500,-17.345000,6.040,0.960
318.620417,10.006944,4.490,0.500
318.945000,-36.210833,6.120,1.370
319.501250,-64.681667,6.310,-0.070
318.542917,29.901111,6.170,1.090
318.907917,-20.651667,5.240,1.170
318.937083,-15.171389,5.280,1.640
323.017500,-84.810000,6.450,1.400
318.697917,38.045556,3.720,0.390
318.955833,5.247778,3.920,0.530
319.165000,-1.607778,6.480,0.980
318.427500,64.403889,6.390,0.600
319.306250,-13.278889,6.400,0.040
319.484583,-32.172500,4.710,0.060
318.903333,47.973611,6.460,-0.150
319.488750,-17.985278,5.430,-0.120
319.123333,42.251389,6.430,0.000
319.565417,-17.462222,7.050,0.340
319.966667,-53.449722,4.390,0.190
319.546250,-4.519444,5.820,-0.130
319.726667,-28.765556,6.400,0.970
319.354167,39.394722,4.230,0.120
319.346667,42.683333,6.190,-0.110
320.039583,-45.022222,6.000,2.330
319.479583,34.896944,4.430,-0.110
319.258333,53.997500,6.130,0.050
319.940833,-26.353056,6.560,0.730
319.716667,11.203333,5.960,1.650
319.309583,55.798056,5.980,1.450
320.190000,-40.809722,4.820,0.020
320.318333,-49.937778,6.380,1.320
319.328333,58.611667,6.420,0.200
319.613333,43.945833,5.000,-0.010
319.730417,41.040833,6.150,0.300
321.069583,-69.734167,6.410,2.820
319.842500,38.237500,5.830,0.500
320.058333,22.026389,6.290,-0.080
321.325417,-71.799444,6.090,1.260
320.267917,-4.560000,5.870,0.920
319.870000,49.510278,5.760,-0.150
319.645000,62.585556,2.440,0.220
320.270000,7.354444,5.820,1.660
319.815833,58.623611,5.660,1.380
320.268333,23.855833,5.570,1.050
320.208750,32.452778,5.680,1.080
320.561667,-16.834444,4.280,0.900
318.925833,77.012222,5.950,1.500
320.341667,32.612778,6.040,0.030
320.255833,40.345556,6.400,0.530
319.842500,64.871944,5.180,-0.040
320.752083,-22.668889,5.600,1.630
320.521667,19.804444,4.080,1.110
318.339583,81.230833,6.150,0.090
320.734583,-9.319444,5.990,1.540
323.476667,-82.683056,6.380,0.130
321.086667,-46.615000,6.310,0.200
320.723333,6.811111,5.160,0.050
320.139583,60.756944,6.110,1.000
321.103333,-41.006667,5.770,-0.050
321.610833,-65.366111,4.220,0.490
320.674583,30.309722,6.050,1.080
321.040000,-20.851944,5.410,1.160
321.032917,-22.746944,6.380,1.020
320.501667,49.388889,5.690,1.100
320.695417,38.634167,6.630,0.010
321.047917,-12.878056,5.490,0.290
321.564167,-54.660556,6.120,0.340
320.845833,37.406667,6.580,0.000
320.995000,24.274167,5.710,0.320
321.102500,10.174167,6.350,0.470
321.215417,-3.398333,6.360,0.330
320.951250,37.351389,6.470,0.000
321.030833,25.312222,6.150,0.000
321.304583,-9.748611,5.700,0.200
322.187083,-69.505278,5.340,1.550
321.096250,24.528889,6.320,1.040
321.141667,26.174444,5.680,0.310
321.320833,-3.556667,5.490,1.460
321.595417,-37.829444,5.630,1.190
323.335833,-80.039167,6.470,0.040
321.756667,-42.547778,5.510,0.390
321.464583,0.534444,6.460,0.160
321.666667,-22.411389,3.740,1.000
321.617083,1.103333,6.130,0.440
321.231250,49.323333,6.580,-0.030
321.811667,-21.196111,5.780,1.440
321.331667,46.714444,5.600,0.320
321.445833,36.667500,5.940,-0.080
321.611250,19.375556,6.070,0.220
322.251250,-53.705833,6.390,1.140
322.057917,-11.568333,6.610,0.490
322.180833,-21.807222,4.510,0.910
322.265833,-31.238611,6.500,0.030
321.839167,37.116667,5.310,-0.140
321.715000,48.835000,5.310,0.070
321.917083,27.608611,5.410,0.040
321.687500,52.898611,6.030,-0.120
322.103333,8.195556,6.400,1.640
322.034583,32.225278,5.800,0.320
322.249583,17.905833,6.440,1.390
322.498333,-19.147778,6.570,0.410
322.249583,22.179444,5.930,1.530
321.855417,59.750000,6.100,1.750
322.487083,23.638889,4.570,1.620
322.219583,55.418611,6.120,0.140
321.942083,66.809167,5.440,-0.110
322.362500,46.540556,5.240,0.970
323.024583,-41.179167,5.290,1.100
323.060833,-33.944722,5.970,0.050
322.790000,12.137500,6.080,-0.050
322.889583,-5.571111,2.910,0.830
323.323750,-52.737500,6.410,1.480
324.734167,-79.442500,6.180,0.460
323.138750,-24.590556,6.430,0.200
323.347917,-44.848611,5.570,1.040
322.585000,52.958056,6.020,0.080
322.165000,70.560833,3.230,-0.220
321.207083,80.524722,5.970,0.920
323.112917,23.394444,6.700,-0.090
323.570833,-42.925000,6.320,1.090
322.864583,52.620000,6.160,0.900
322.747083,60.459444,5.530,0.120
323.720833,-29.696111,6.410,-0.110
323.712500,-20.084444,5.690,0.400
323.235833,49.977778,5.750,-0.030
323.816250,-23.454167,6.400,1.100
323.324583,45.854167,6.250,1.810
324.512083,-64.824167,6.200,0.030
323.641667,22.754722,6.470,0.510
323.823333,-3.983056,5.770,1.110
323.495417,45.591944,4.020,0.890
324.045833,-26.171389,5.730,0.220
325.368750,-77.390000,3.760,1.000
323.694167,38.534167,4.900,1.080
324.203750,-33.048056,6.110,0.220
323.829167,28.197222,6.310,0.350
323.862500,24.452222,6.110,0.000
323.614583,51.698333,6.150,0.020
324.270000,-19.466111,4.680,-0.170
324.057917,30.055556,6.360,0.000
324.010000,45.374722,5.530,1.580
324.390833,-0.390278,6.250,0.060
324.437917,-7.854167,4.690,0.170
324.432083,6.618333,6.180,0.020
324.237500,40.413611,5.010,0.180
324.439167,19.318611,5.450,0.300
324.775417,-33.679167,6.280,0.920
324.998750,-52.359167,6.210,0.600
324.632917,5.771667,5.670,0.250
325.140000,-55.737500,6.330,1.060
324.366250,44.696667,6.200,0.190
324.867083,-10.576944,6.080,1.030
324.687500,25.498889,6.160,1.020
324.411250,54.042222,6.150,0.990
324.754583,20.265278,5.850,0.320
324.888750,2.243611,5.100,1.040
325.022917,-16.662222,3.680,0.320
324.480000,62.081944,4.730,0.300
327.726250,-82.719167,5.290,0.750
324.740000,57.489167,5.620,0.210
325.442083,-25.101944,6.490,1.190
325.387083,-14.047500,5.180,0.650
325.046250,43.273889,5.110,1.600
325.503333,-23.262778,5.240,0.950
326.370000,-71.008889,6.010,-0.100
325.542083,1.285278,5.670,1.440
